5682147702|Africa|John Reader|815.86|489.516
0253209846|Africa|Phyllis Martin|740.77|444.462
1586488163|Africa|Richard Dowden|781.75|469.05
0826338658|Africa|Lucian Niemeyer|426.08|255.648
0815402589|Africa: her history, lands and people|John Alfred Williams|647.74|388.644
0933121253|Africa|Yosef Ben-Jochannan|415.76|249.456
1557758298|Africa|Laura Wallace|342.54|205.524
0789460300|Africa|Yvonne Ayo|13.99|13.99
8770336853|Africa|Henry Morton Stanley|573.91|344.346
0803278101|From Africa|unicodeErrorHere|668.67|401.202
0889771448|First nations|Vic Satzewich|244.1|146.46
0773520708|First nations? Second thoughts|Thomas Flanagan|254.97|152.982
5272036976|First nations|University of California, Davis. Native American Organized Research Program|282.63|169.578
0774813490|The First Nations of British Columbia|Robert James Muckle|704.51|422.706
0774814640|Protection of First Nations Cultural Heritage|Catherine Bell|516.1|309.66
0806124393|Canada's first nations|Olive Patricia Dickason|196.32|117.792
115765665X|First Nations|Books, LLC|122.48|73.488
2825411760|The first nations|Stan McKay|591.79|355.074
077220490X|First Nations|Geraldine Bod|689.8|413.88
7117765138|The first nations|Federation of Saskatchewan Indians|48.23|28.938
0756725151|Foreign Languages|Joseph A. Christoff|14.95|9.99
4382275432|Foreign languages|Joyce Stone|454.08|272.448
3751272923|Foreign languages|unicodeErrorHere|709.71|425.826
7379274594|Foreign languages|Joanna Breedlove Crane|101.86|61.116
1883001528|Teaching foreign languages in the block|Deborah Blaz|697.18|418.308
0915432838|Foreign languages|Robert G. Mead|738.97|443.382
5708065167|Foreign languages|Connecticut. State Dept. of Education|728.7|437.22
0415230640|Issues in modern foreign languages teaching|Kit Field|47.5|37.29
0415373425|Modern foreign languages|Pachler/Evans/L|37.95|30.36
0415240204|Learning to teach modern foreign languages in the secondary school|Norbert Pachler|45.95|36.76
0878919171|Canadian History: Canada Since 1867 Essentials|Terence Allan Crowley|974.57|584.742
080206826X|Canadian History: Beginnings to Confederation|Martin Brook Taylor|184.66|110.796
543176892|Canadian history|William James Anderson (of Quebec.)|738.38|443.028
0070976686|Canadian History|Garfield Gini-Newman|450.32|270.192
6467603792|Canadian history|Reginald George Trotter|159.86|95.916
1113341246|Canadian History|Anderson William J. (William James)|380.48|228.288
1162064358|Canadian History|William James Anderson|690.58|414.348
0878919163|The essentials of Canadian history|Terence Allan Crowley|894.95|536.97
0773513558|Workers and Canadian history|Gregory S. Kealey|961.64|576.984
7043723133|A summary of Canadian history|John Alexander Boyd|631.64|378.984
1268333703|The history of Herodotus|Herodotus|854.86|512.916
3659180615|History of the Peloponnesian War|Thucydides|916.04|549.624
1402768923|History|John H. Arnold|913.43|548.058
1605201324|The History of the Decline and Fall of the Roman Empire|Edward Gibbon|317.7|190.62
0813340489|A history of the modern Middle East|William L. Cleveland|633.79|380.274
144430514X|A History of Food|Maguelonne Toussaint-Samat|813.38|488.028
743621325|History|Historical Association (Great Britain)|907.28|544.368
0140135847|What is history?|Edward Hallett Carr|992.58|595.548
0415325056|History of western philosophy|Bertrand Russell|330.48|198.288
0471732834|A history of interest rates|Sidney Homer|59.99|59.99
0440224039|True Crime|Andrew Klavan|6.99|6.99
0415977940|True crime|Mark Seltzer|511.54|306.924
1588166481|Seventeen Real Girls, Real-Life Stories: True Crime|Seventeen Magazine|659.51|395.706
7268777850|True crime|Harold Schechter|137.71|82.626
0671793543|You Belong to Me and Other True Crime Cases|Ann Rule|839.54|503.724
140548540X|True crime|Nick Yapp|628.65|377.19
0760762589|True Crime Stories|Max Haines|200.86|120.516
1847325246|True Crime|Martin Fido|627.21|376.326
0744002842|True Crime|Tim Bogenn|314.67|188.802
078815561X|True Crime|Max Allan Collins|560.53|336.318
5231494147|Ladybird books|john smith|723.62|434.172
6134067636|Ladybird Books|Frederic P Miller|335.84|201.504
1409304507|The Enormous Turnip|LADYBIRD BOOKS|483.25|289.95
7215974677|Ladybird|Ramboro Books|289.97|173.982
184646109X|Chicken Licken|LADYBIRD BOOKS|226.65|135.99
1409301931|Peppa Pig|LADYBIRD BOOKS|885.66|531.396
1846467225|Baby Touch Animal Book|LADYBIRD BOOKS|440.22|264.132
0721450326|Ugly Duckling|Ladybird Books|261.93|157.158
0721421601|Key words with Ladybird : activity book 3 : read, write and say key words in English|LADYBIRD BOOKS|673.53|404.118
140930194X|Peppa Goes Swimming|LADYBIRD BOOKS|878.43|527.058
0307346706|The elements of journalism|Bill Kovach|929.22|557.532
1847872506|Journalism|Tony Harcup|276.65|165.99
0335214754|Journalism|Stuart Allan|60.94|36.564
0192802747|Journalism|Ian Hargreaves|534.91|320.946
1921106239|Journalism|Ross Solly|475.15|285.09
1591580617|Journalism|Jo A. Cates|72.0|57.6
0856606596|Journalism|Trotman Publishing|445.94|267.564
1414791491|Journalism|Charles Henry Olin|684.73|410.838
0816058431|Journalism|Ferguson|108.75|65.25
0275932443|Journalism|William James Willis|27.95|15.37
0803292287|The Pacific Northwest|Carlos A. Schwantes|7.69|4.614
1570611602|Pacific Northwest|Art Wolfe|151.65|90.99
0811855295|Pacific Northwest|Christina Melander|146.6|87.96
0786445408|The Pacific Northwest|Raymond D. Gastil|24.99|14.74
8447220460|The Pacific Northwest|Northern Pacific Railroad Company|803.22|481.932
1405356049|Pacific Northwest|Stephen Brewer|502.01|301.206
1864503777|Pacific Northwest|Daniel C. Schechter|130.08|78.048
0809226324|Pacific Northwest|Corey Sandler|981.74|589.044
1585731501|The Pacific Northwest|Martha Ellen Zenfell|196.42|117.852
1858283264|Pacific Northwest|Tim Jepson|400.94|240.564
2490513996|Medieval history|john smith|43.36|26.016
0910129924|Medieval history|Penelope Delafield Johnson|407.57|244.542
0745639321|What is medieval history?|John Arnold|908.44|545.064
0559301456|Medieval History|David Mather Masson|810.8|486.48
6755907182|Medieval history|Norman F. Cantor|869.65|521.79
6222156109|The Cambridge medieval history|john smith|267.11|160.266
0521362911|The New Cambridge Medieval History: c. 500-c. 700|Paul Fouracre|728.12|436.872
7003884881|Medieval history|john smith|174.42|104.652
9754277290|Medieval history|Donald A. White|439.71|263.826
2945915995|The Cambridge medieval history|John Bagnell Bury|900.42|540.252
6201857840|Adventure|Jack London|244.29|146.574
1932265139|Adventure|Chris Roberson|522.12|313.272
087784335X|The Adventure|Gerald Lawson Sittser|803.91|482.346
2182899279|The adventure|Henry Bryan Binns|355.17|213.102
767733026|An adventure|Charlotte Anne Elizabeth Moberly|673.46|404.076
0816072906|Adventure|Ferguson|21.95|13.17
0375509127|Adventure capitalist|Jim Rogers|11.99|11.99
081016065X|Brazilian Adventure|Peter Fleming|203.07|121.842
0761837043|The adventure|George C. Klein|25.0|14.75
1605012084|Adventure|Jack London|0.99|0.99
0618118802|The Best American Travel Writing 2002|Frances Mayes|281.41|168.846
5572073468|Travel|William Maccrillis Griswold|814.66|488.796
0375725342|The Art of Travel|Alain De Botton|11.99|11.99
0618257357|Time Travel in Einstein's Universe|J. Richard Gott|952.02|571.212
4736766008|Travel|Elisha Hollingsworth Talbot|130.39|78.234
1932361049|The Penny Pincher's Passport to Luxury Travel|Joel L. Widzer|11.96|9.57
4753895176|Travel|New York Central and Hudson River Railroad Company. Passenger Dept|654.23|392.538
0618607536|How to travel practically anywhere|Susan Stellin|15.95|9.99
1403498393|Travel|Vicki Yates|965.08|579.048
1594867089|The Complete Travel Detective Bible|Peter Greenberg|314.74|188.844
041522716X|Parenting|Susan Golombok|391.48|234.888
0743487486|Unconditional Parenting|Alfie Kohn|718.64|431.184
1400280036|Parenting|Charles R. Swindoll|14.99|9.99
0975998110|Screamfree parenting|Hal Edward Runkel|567.37|340.422
1412951429|Parenting|George W. Holden|694.39|416.634
0805848061|Parenting|Tom Luster|37.5|30.0
0470839236|Parenting|Joe Rich|14.99|14.99
0310860067|Raising Great Kids|Henry Cloud|9.99|9.99
0736917160|Parenting|Phil Callaway|700.45|420.27
0310863414|Parenting|Bill Hybels|5.99|5.99
0470656751|Theology|Alister E. McGrath|833.67|500.202
0310566029|Systematic Theology|MR Wayne A Grudem, M.DIV.|30.99|30.99
131604874|Theology|Timothy Dwight|832.71|499.626
1444397702|Christian Theology|Alister E. McGrath|131.9|79.14
0192853848|Theology|David F. Ford|288.58|173.148
0802838200|Systematic Theology|Louis Berkhof|50.0|40.0
5090513423|On Theology|Schubert Miles Ogden|141.82|85.092
0898702488|Theology|Hans Urs von Balthasar|512.44|307.464
140515358X|The Christian theology reader|Alister E. McGrath|391.41|234.846
0664247431|Process theology|John B. Cobb|350.48|210.288
0300078552|The elements of teaching|James M. Banner|177.67|106.602
047056945X|Tools for Teaching|Barbara Gross Davis|695.53|417.318
1599867559|The Seven Laws of Teaching|John Milton Gregory|24.64|14.784
0170132773|Effective teaching strategies|Roy Killen|943.88|566.328
0875844030|Teaching and the case method|Louis B. Barnes|282.73|169.638
0470612363|Teaching at Its Best|Linda B. Nilson|75.81|45.486
1587366576|Teaching|Chuck Benigno|255.33|153.198
1571103872|Teaching with intention|Debbie Miller|40.35|24.21
0856606650|Teaching|Trotman Publishing|228.33|136.998
0787956465|Learner-centered teaching|Maryellen Weimer|38.0|38.0
061819083X|The essential guide to children's books and their creators|Anita Silvey|17.95|9.99
1582975736|You Can Write Children's Books|Tracey E. Dils|388.63|233.178
0395653800|Children's books and their creators|Anita Silvey|516.19|309.714
1582970130|How to Write & Illustrate Children's Books and Get Them Published!|Treld Pelkey Bicknell|536.14|321.684
1557046794|Book Sense best children's books|Mark Nichols|697.02|418.212
0226780600|The best in children's books|Zena Sutherland|559.87|335.922
0764537288|Writing children's books for dummies|Lisa Rojany-Buccieri|12.99|12.99
9882561003|Childrens books|Swann Galleries|28.6|17.16
1563085151|Children's books about religion|Patricia Pearl Dole|40.0|31.2
2185090500|Children's books and reading|Montrose Jonas Moses|734.13|440.478
4748086634|The antiquarian|john smith|794.79|476.874
7446970131|The antiquarian|Angelo Dalmazzoni|138.89|83.334
8407046728|The Antiquarian|Antiquarian & Landmarks Society, Inc. of Connecticut|545.93|327.558
7846622000|Antiquarian|john smith|177.22|106.332
29934389|Antiquarian|Thomas Stamford Raffles|900.21|540.126
1606965395|The Antiquarian Chronicles|Jerry Watson|877.8|526.68
6704410837|Photography's antiquarian avant-garde|Lyle Rexer|87.1|52.26
610100704|Antiquarian and topographical cabinet|James Storer|668.8|401.28
7805038862|The Antiquarian magazine & bibliographer|Edward Walford|932.15|559.29
2544831921|The antiquarian itinerary|James Storer|596.84|358.104
0192853856|Classics|Mary Beard|368.86|221.316
1606521322|The Classics|Caroline Taggart|9.99|9.99
0819174505|Classics|Phyllis Culham|69.5|55.6
1564968294|Classics|Elana Frankel|423.66|254.196
174166473X|Classics|Jane Gleeson-White|949.1|569.46
0836906004|Classics|Felix M. Kirsch|406.47|243.882
2306692297|Classics|Charles D. Ellis|14.51|8.706
157544030X|Classics|Mon Muellerschoen|961.36|576.816
5082307347|The Chinese classics|James Legge|918.57|551.142
0156033852|Classics for Pleasure|Michael Dirda|760.22|456.132
1404113819|The Complete Bible Answer Book|Hank Hanegraaff|21.99|13.19
8141883548|Time|Briton Hadden|900.12|540.072
3494816606|Discover|john smith|235.14|141.084
7315134405|The Alcalde|john smith|238.84|143.304
4050314883|The Alcalde|john smith|449.28|269.568
1451657978|Brad Thor Collectors' Edition #1|Brad Thor|29.99|29.99
8520977442|The Alcalde|john smith|786.88|472.128
0977240606|The home-based bookstore|Steve Weber|9.95|7.96
1451657994|Brad Thor Collectors' Edition #2|Brad Thor|29.99|29.99
172166274|The Atlantic monthly|john smith|845.47|507.282
0312428545|Home|Marilynne Robinson|9.99|9.99
1401395422|Home|Julie Andrews|257.45|154.47
0552772550|At Home|Bill Bryson|195.25|117.15
0066239354|Home|Jeannie Baker|220.23|132.138
254455792|Home|Catharine Maria Sedgwick|957.16|574.296
0152024522|Home|Thomas Locker|165.78|99.468
1561585335|Patterns of home|Max Jacobson|289.74|173.844
0064434702|Home|Michael J. Rosen|5.99|5.99
1933354674|Home|LeRoi Jones|15.0|9.99
0743404432|Home|Witold Rybczynski|537.49|322.494
0877286833|Tarot|Gerd Ziegler|664.74|398.844
1585423491|The tarot|Robert Michael Place|123.37|74.022
1578630487|Learning the Tarot|Joan Bunning|19.95|9.99
0738703451|Tarot|James Ricklef|914.34|548.604
1605065366|The tarot|Samuel Liddell MacGregor Mathers|308.09|184.854
1453648550|Tarot|Raven Willowmagic|9.99|7.99
0671891014|The Tarot|Cynthia Elizabeth Giles|217.92|130.752
1420805320|Tarot|Virginia Santini|395.34|237.204
1564145883|Tarot for Your Self|Mary K. Greer|422.21|253.326
1417978937|The Tarot|S. L. MacGregor Mathers|167.93|100.758
5336749814|An American history|David Saville Muzzey|704.26|422.556
1347639560|American history|Marcius Willson|38.99|23.394
4568997107|American history|Roscoe Lewis Ashley|570.65|342.39
0394343026|American history|Richard N. Current|806.92|484.152
0895260476|The politically incorrect guide to American history|Thomas E. Woods|15.96|9.99
1706394066|American history|Jacob Abbott|142.93|85.758
1354910885|American history|James Alton James|783.86|470.316
7538154358|An American history|Eleanor E. Riggs|189.51|113.706
0072490519|American history|Alan Brinkley|357.44|214.464
1405447613|American History|Rana K. Williamson|572.61|343.566
0842329129|Left behind|Tim F. LaHaye|12.99|8.57
1844670481|What should the Left propose?|Roberto Mangabeira Unger|182.52|109.512
1458724050|Left to Tell|unicodeErrorHere|623.18|373.908
1439164630|Left Neglected|Lisa Genova|9.99|9.99
0300083238|A Darwinian Left|Peter Singer|743.5|446.1
4689790013|Left|john smith|37.38|22.428
0674016130|Right Hand, Left Hand|Chris McManus|26.35|15.81
0807004596|Many children left behind|Deborah Meier|11.95|9.56
1420102761|Left to Die|Lisa Jackson|6.39|4.92
0814799841|The left at war|unicodeErrorHere|20.0|9.99
1118052544|Electronics For Dummies|Cathleen Shamieh|685.98|411.588
0750669608|Electronics|Owen Bishop|833.71|500.226
0071452818|Practical electronics for inventors|Paul Scherz|272.73|163.638
0123820367|Power Electronics Handbook|Muhammad H. Rashid|189.95|151.96
0273719181|Electronics|Neil Storey|802.93|481.758
0792372700|Fundamentals of power electronics|Robert Warren Erickson|46.03|27.618
0801887739|Electronics|David L. Morton, Jr.|564.9|338.94
0750644354|Starting Electronics|Keith Brindley|335.56|201.336
1403474338|Electronics|Chris Oxlade|537.9|322.74
1583405062|Electronics|Moira Butterfield|102.15|61.29
7814609829|Ethan Frome|Edith Wharton|614.74|368.844
1237250059|Popular Mechanics|john smith|120.53|72.318
1370380479|Kiplinger's Personal Finance|john smith|936.75|562.05
9321130406|The Rotarian|john smith|527.07|316.242
8250217489|Spy|john smith|499.59|299.754
8601619483|American Cowboy|john smith|83.91|50.346
7922976127|Field & Stream|john smith|184.19|110.514
8909876267|Fahrenheit 451|Ray Bradbury|597.23|358.338
3356472290|The Economist|john smith|75.06|45.036
5136442729|Nineteen eighty-four|George Orwell|701.85|421.11
0738717150|Wicca|john smith|316.72|190.032
0937958344|Wicca|William Schnoebelen|981.25|588.75
1580910920|Wicca|Deanna J. Conway|18.99|18.99
0875421849|Living Wicca|Scott Cunningham|723.25|433.95
1578631351|The Wicca Handbook|Eileen Holland|16.95|9.99
0806514760|The Wicca spellbook|Gerina Dunwich|219.66|131.796
1592575331|The Complete Idiot's Guide to Wicca and Witchcraft|Denise Zimmermann|9.99|9.99
156414884X|Exploring Wicca|Lady Sabrina|347.98|208.788
0595224903|The Wicca|Randy T. Sultzer|59.4|35.64
1567182577|Encyclopedia of Wicca & witchcraft|Raven Grimassi|477.6|286.56
0934378037|Screenplays|Werner Herzog|594.24|356.544
1557831939|The screenplays|Paddy Chayefsky|16.95|9.99
0520054423|Five screenplays|Preston Sturges|301.81|181.086
0546657737|Screenplays|Inc Icon Group International|568.31|340.986
135511837|Screenplays|Michelangelo Antonioni|49.75|29.85
0929583000|The complete guide to standard script formats|Hillis R. Cole|522.27|313.362
0307569527|Four Screenplays|Syd Field|12.99|12.99
0929583000|Screenplays|john smith|685.66|411.396
1877792489|The Screenplays|Scott Shaw|541.88|325.128
024081214X|Crafting Short Screenplays That Connect|Claudia H. Johnson|29.95|16.17
1400280249|Self-Improvement 101|John C. Maxwell|9.99|7.99
1932303790|Self Improvement of Relationship Skills Through Body Language|Mark H. Ford|979.8|587.88
1169958621|Self Improvement|Rudolph Allers|119.36|71.616
116425944X|Self Improvement|John Todd|440.09|264.054
1560521023|Twelve steps to self-improvement|Crisp Publications, Inc|625.8|375.48
6890333521|Self-improvement; a study of criticism for teachers|Sheldon Emmor Davis|524.01|314.406
142537073X|On Self-Improvement|Paramahansa Yogananda|449.06|269.436
8909726315|Self-improvement|San Diego County (Calif.). Library|866.46|519.876
142867179X|On Self-Improvement|Helene Petrovna Blavatsky|842.46|505.476
0958005311|Self improvement|Lloyd G. Worfold|944.61|566.766
0970576811|Nonfiction|Christopher Anderson|220.57|132.342
1571100725|Nonfiction matters|Stephanie Harvey|41.39|24.834
0768238919|Nonfiction|Teresa Domnauer|256.78|154.068
6008963220|Nonfiction|Harry Edward Neal|692.32|415.392
1571103295|Nonfiction craft lessons|JoAnn Portalupi|285.32|171.192
1568601166|Writing Nonfiction|Dan Poynter|15.96|9.99
1587296543|Truth in nonfiction|David Lazar|19.95|9.99
1884910505|Writing creative nonfiction|unicodeErrorHere|18.99|9.99
1158069383|Nonfiction|Books, LLC|259.15|155.49
1594482675|The new kings of nonfiction|Ira Glass|133.06|79.836
0816073058|Music|Ferguson|339.47|203.682
0192853821|Music|Nicholas Cook|233.12|139.872
4966500119|Music|john smith|895.84|537.504
0271013184|What is music?|Philip Alperson|14.95|9.99
0073526568|Music|Roger Kamien|106.1|63.66
0826476090|Music|Ivan Hewett|330.02|198.012
0789458292|Music|Neil Ardley|545.27|327.162
063406651X|Music theory|Tom Kolb|19.95|9.99
0688050255|Music|Ortiz Walton|938.4|563.04
0823077233|This business of music|M. William Krasilovsky|161.34|96.804
0892044446|The Series|Joe Hoppel|558.83|335.298
1441903194|Time Series|Peter J. Brockwell|59.95|47.36
0072470321|I-Series|Stephen Haag|478.55|287.13
0521890535|Trigonometric series|Antoni Zygmund|562.03|337.218
0892043962|The Series|Sporting News|243.46|146.076
0691042896|Time series analysis|James Douglas Hamilton|184.53|110.718
0486659739|Fourier series and orthogonal functions|Harry F. Davis|593.31|355.986
0387989501|Time series analysis and its applications|Robert H. Shumway|93.78|56.268
0486601536|Infinite sequences and series|Konrad Knopp|823.58|494.148
0486661652|Theory and application of infinite series|Konrad Knopp|36.65|21.99
1862053057|Vintage|Tracy Tolkien|435.74|261.444
0440245141|Vintage|Olivia Darling|7.99|7.99
1590210530|Vintage|Steve Berman|888.46|533.076
3572426686|The vintage|Sylvia Chatfield Bates|826.41|495.846
1740661893|Vintage|Donata Carrazza|822.92|493.752
0240811461|Vintage games|Bill Loguidice|34.95|19.22
4975629768|The vintage|Edward Frederic Benson|583.13|349.878
1402756151|Vintage Paper Crafts|Anna Corba|368.56|221.136
0671791826|Vintage|Hugh Johnson|910.33|546.198
1581349750|Vintage Jesus|Mark Driscoll|11.99|9.59
0520242270|What is cinema?|unicodeErrorHere|22.95|13.77
1444320572|What Cinema Is!|Dudley Andrew|66.13|39.678
0826477062|Cinema 2|Gilles Deleuze|634.78|380.868
1845201973|Cinema|Jean Luc Godard|157.61|94.566
1845207939|Cinema|Gordon Gray|190.71|114.426
1359866886|The cinema; its present position and future possibilities|National Council of Public Morals. Cinema Commission of Inquiry|232.25|139.35
8656303168|Cinema|Richard Roud|620.92|372.552
0816649421|Bombay cinema|Ranjani Mazumdar|24.5|14.45
0194228118|The cinema|John Escott|478.09|286.854
7327425037|Cinema|Edward Dmytryk|651.68|391.008
0820444898|Drama|J. L. Styan|521.57|312.942
0758200315|Baby Momma Drama|Carl Weber|780.71|468.426
5229497124|The drama|john smith|920.37|552.222
8004462794|The Drama|Alfred Bates|56.75|34.05
0194370976|Drama|Charlyn Wessels|58.24|34.944
047211011X|On drama|Michael Goldman|438.83|263.298
4837643406|The drama|Sir Henry Irving|567.35|340.41
1405153415|Drama|William B. Worthen|74.99|74.99
0415216028|Radio drama|Tim Crook|41.95|31.88
546516428|The drama|Evanston Public Library|927.64|556.584
0470119268|Environment|Peter H. Raven|405.12|243.072
0415217709|The environment|Chris C. Park|71.95|57.56
0309087198|The environment|National Research Council (U.S.). Committee on Challenges for the Chemical Sciences in the 21st Century. Organizing Committee for the Workshop on the Environment|324.39|194.634
0864732627|Environment|Geoffrey W. R. Palmer|623.72|374.232
0745634338|The environment|Philip W. Sutton|12.52|7.512
0805395733|Environment|Jay Withgott|271.32|162.792
0231121962|The environment|Carolyn Saari|485.71|291.426
8898909049|The environment|William Dudley|445.79|267.474
0737712511|The environment|Laura K. Egendorf|927.02|556.212
6569872644|Environment|William W. Murdoch|677.32|406.392
1342966711|Science|American Association for the Advancement of Science|828.62|497.172
0309053269|National Science Education Standards|National Research Council (U.S.)|201.49|120.894
1604590742|The Science of Mind|Ernest Holmes|225.89|135.534
1599869926|The Science of Getting Rich|Wallace D. Wattles|28.91|17.346
0816631255|Science|Steve Fuller|699.92|419.952
0684837366|The science of God|Gerald L. Schroeder|969.49|581.694
0521237785|Science and the Modern World|Alfred North Whitehead|949.1|569.46
0328034533|Science|Timothy M. Cooney|951.22|570.732
0674792912|Science in action|Bruno Latour|711.11|426.666
0771035799|Bad Science|Ben Goldacre|461.94|277.164
0415497124|Sexuality|Jeffrey Weeks|746.76|448.056
0415220963|Sexuality|Celia Harding|34.95|19.22
0415299284|Sexuality Ed 2|Joseph Bristow|22.95|13.77
1884334156|Sexuality|Linda Page|799.35|479.61
0495811793|Our Sexuality|Robert Crooks|814.68|488.808
0199298025|Sexuality|unicodeErrorHere|8.95|7.52
3274603348|Sexuality|Robert A. Nye|485.95|291.57
4945191235|Sexuality|Gary F. Kelly|792.92|475.752
0306450399|Sexuality|Betty N. Gordon|69.95|55.96
0884893480|Sexuality|Michael Theisen|568.69|341.214
1439038945|International Economics|Robert Carbaugh|292.92|175.752
1589011996|Careers in international affairs|Maria Pinto Carland|26.95|14.55
0521824737|International law|Malcolm Nathan Shaw|912.61|547.566
0324317026|International marketing|Michael R. Czinkota|624.6|374.76
0691114102|Advanced international trade|Robert C. Feenstra|285.83|171.498
0273686887|International marketing strategy|Frank Bradley|349.65|209.79
0230219233|Theories of international relations|Scott Burchill|605.35|363.21
0415458439|International trade law|Indira Carr|242.26|145.356
9041126708|International commercial agreements|William Fox|576.11|345.666
0631231773|International management|Richard Mead|973.67|584.202
4956694704|Gardens and gardening|Frank Alfred Mercer|971.73|583.038
5704956483|Gardens and gardening|Studio|275.15|165.09
5925711779|Gardens and Gardening|F A. Mercer|587.96|352.776
600195840|Gardens and gardening|F. A. Mercer|794.64|476.784
3482964684|Gardens and gardening|john smith|582.98|349.788
060809109X|Gardens and gardening|David R. Coffin|555.89|333.534
7993878256|Gardens and gardening|Lowell (Mass.). City School Library|39.58|23.748
174519672|Gardens and gardening|Louisville Free Public Library|431.47|258.882
4279518118|On gardens and gardening|Lanning Roper|148.46|89.076
0631063900|Gardens and Gardening L L|Gagg|18.32|10.992
0838935699|Best books for young adults|Holly Koelling|36.8|29.07
0872071731|Young adult literature in the classroom|Joan B. Elliott|8.41|5.046
876248087|The Young adult|Gene Bocknek|645.96|387.576
1585980056|Young Adult|Checker Bee Publishing|309.52|185.712
1156908620|Young Adult|Books, LLC|59.62|35.772
2633456320|The young adult|Gerald D. Winter|880.23|528.138
0195332717|Young Adult Mental Health|Jon E. Grant|479.97|287.982
3052741617|The young adult|Archibald James Lush|501.63|300.978
0838934978|Bare bones young adult services|unicodeErrorHere|831.62|498.972
0838908276|New directions for library service to young adults|Patrick Jones|28.0|15.12
0237535688|Enid Blyton's Nature Lover's Book|Enid Blyton|623.2|373.92
0237526190|Enid Blyton|Gillian Baverstock|93.67|56.202
0007258550|Noddy|Enid Blyton|261.56|156.936
0340917547|The Secret Seven|Enid Blyton|976.01|585.606
0603561993|The Magic Faraway Tree|Enid Blyton|185.27|111.162
2278081989|Enid Blyton|Barbara Stoney|349.54|209.724
1158690398|Enid Blyton|Books Llc|946.68|568.008
0330398369|The valley of adventure ; The sea of adventure|Enid Blyton|587.78|352.668
0603550010|Enid Blyton's malory towers|Enid Blyton|154.69|92.814
546607065|The Blyton phenomenon|Sheila G. Bannister Ray|530.98|318.588
0061244430|Ireland|Frank Delaney|9.99|9.99
1741792142|Ireland|Fionn Davenport|18.39|9.99
3606824632|Ireland|John Frederick Finerty|631.91|379.146
0736847375|Ireland|Kathleen W. Deady|189.95|113.97
0801493498|Ireland|Terence Brown|915.65|549.39
21110498|Ireland|Emily Lawless|530.47|318.282
9260688726|Ireland: its scenery, character, &c|Mrs. S. C. Hall|683.89|410.334
0761417842|Ireland|Patricia Levy|430.63|258.378
1583410325|Ireland|Richard Cummins|166.55|99.93
0778793516|Ireland|Erinn Banting|33.43|20.058
1583405119|Seas and Oceans|Neil Champion|634.22|380.532
0753410540|Oceans and Seas|Nicola Davies|913.33|547.998
0753464012|Oceans and Seas|Steven Savage|529.84|317.904
1403496137|Oceans and seas|Catherine Chambers|656.48|393.888
1586488309|Oceans|Jon Bowermaster|15.95|9.99
1403493634|Oceans and Seas|Cassie Mayer|341.57|204.942
1589480457|Marine geography|Joe Breman|887.64|532.584
0816062161|Oceans|Dana Desonie|35.0|19.25
0792255674|National Geographic family reference atlas of the world|National Geographic|631.09|378.654
0756672546|Children's Illustrated Encyclopedia|DK Publishing, Inc|30.99|30.99
0899256953|Left-wing Nietzscheans|Seth Taylor|204.63|122.778
3357624959|"Left wing" communism|unicodeErrorHere|490.12|294.072
4335289627|Left-wing|john smith|947.82|568.692
5511161202|The left wing|National Left Wing Provisional Committee|276.91|166.146
1595230378|A Field Guide to Left-Wing Wackos|Kfir Alfia|14.99|14.99
081083684X|American folk music and left-wing politics, 1927-1957|Richard A. Reuss|70.4|56.32
364068799X|The Left-Wing Freak Show|Anonym|745.54|447.324
1902593251|Obsolete communism|Daniel Cohn-Bendit|821.63|492.978
0898754488|Left-Wing Communism, an Infantile Disorder|Vladimir I. Lenin|298.3|178.98
1400082390|The vast left wing conspiracy|Byron York|818.64|491.184
0486422097|Food and Drink|Susan L. Rattiner|855.68|513.408
3677749089|Food and drink|Louis Untermeyer|238.49|143.094
0486238164|Food and drink|Jim Harter|160.2|96.12
8872462770|Food and drink|Edda Bresciani|167.39|100.434
1156473853|Food and Drink|Books Llc|225.23|135.138
0563537086|Food and Drink|Janette Marshall|99.22|59.532
0905367200|Food and Drink|Institute of Food Science and Technology|408.54|245.124
1901308030|Food and drink|Susan Goodman|997.13|598.278
0754805409|Food and Drink|john smith|144.72|86.832
0049300075|Food and drink|Kenneth McLeish|861.06|516.636
1401907873|Ask Your Guides|Sonia Choquette|123.13|73.878
1405384972|The Rough Guide to Cyprus|Marc Dubin|14.99|14.99
0887291376|Insight guide Costa Rica|Insight Guides|316.09|189.654
1858288932|Rough guide to Southeast Asia|Jeremy Atiyah|827.6|496.56
1405383828|The Rough Guide to Classic Novels|Rough Guides|9.99|9.99
1848369387|The Rough Guide to Evolution|Mark Pallen|849.8|509.88
1858288479|The Rough Guide to Bolivia|James Read|132.77|79.662
1405383704|Rough Guide to the Universe|John Scalzi|12.99|12.99
1405383860|The Rough Guide to Corsica|David Abram|14.99|14.99
1405384484|The Rough Guide to the Dominican Republic|Rough Guides|14.99|14.99
1741045843|British Columbia|Ryan Ver Berkmoes|236.87|142.122
8258312331|British Columbia|Great Britain. Colonial Office|495.98|297.588
1896990894|British Columbia|Jill Foran|14.95|9.99
189330553|British Columbia|British Columbia|790.65|474.39
0717227162|British Columbia|Nanton, Isabel|389.46|233.676
0195410483|British Columbia|Patricia Roy|310.67|186.402
